attr,value
lobjval,4946.403749764608
fobjval,82820.0
lz1,0.0
lz2,4946.403749764608
tot_runtime,26.43861699104309
gapf,8.612399438102429e-05
best_it,2.0
improvementHeuristic,1.0719249747750732
