iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,7000.0,7000.0,410542.0,0.0,7000.0,0.010006189346313477,0.0
2.0,7000.0,7000.0,410542.0,0.0,7000.0,0.010253190994262695,0.0
3.0,7000.0,7000.0,410542.0,0.0,7000.0,0.009983062744140625,0.0
4.0,7000.0,7000.0,410542.0,0.0,7000.0,0.009884119033813477,0.0
5.0,7000.0,7000.0,410542.0,0.0,7000.0,0.009624004364013672,0.0
6.0,7000.0,7000.0,410542.0,0.0,7000.0,0.009642839431762695,0.0
7.0,7000.0,7000.0,410542.0,0.0,7000.0,0.009763002395629883,0.0
8.0,6999.999999999999,6999.999999999999,410542.0,0.0,6999.999999999999,0.009727001190185547,0.0
9.0,6999.999999999999,6999.999999999999,410542.0,0.0,6999.999999999999,0.010076045989990234,0.0
10.0,6999.999999999999,7000.0,410542.0,0.0,7000.0,0.009724855422973633,0.0
11.0,6999.999999999999,7000.0,410542.0,0.0,7000.0,0.009544134140014648,0.0
13.0,6999.999999999999,7000.000000000001,410542.0,0.0,7000.000000000001,0.009552001953125,0.0
19.0,6999.999999999999,7000.0,410542.0,0.0,7000.0,0.010180950164794922,0.0
20.0,6999.999999999999,7000.0,410542.0,0.0,7000.0,0.010216951370239258,0.0
21.0,6999.999999999999,7000.0,410542.0,0.0,7000.0,0.010412931442260742,0.0
22.0,6999.999999999999,7000.0,410542.0,0.0,7000.0,0.009495019912719727,0.0
25.0,6999.999999999999,6999.999999999999,410542.0,0.0,6999.999999999999,0.009910106658935547,0.0
29.0,6999.999999999999,7000.000000000001,410542.0,0.0,7000.000000000001,0.009608983993530273,0.0
