attr,value
lobjval,4999.999999968518
fobjval,67105.99993817146
lz1,0.0
lz2,4999.999999968518
tot_runtime,385.3094525337219
gapf,0.0
best_it,5.0
improvementHeuristic,6.296431820373982e-10
