attr,value
lobjval,9999.999999999998
fobjval,203606.0
lz1,0.0
lz2,9999.999999999998
tot_runtime,93.77626752853394
gapf,0.0
best_it,4.0
improvementHeuristic,1.8189894035458565e-14
