attr,value
lobjval,6999.999999911246
fobjval,33230.99999510543
lz1,0.0
lz2,6999.999999911246
tot_runtime,17.39903974533081
gapf,9.414889033010417e-15
best_it,5.0
improvementHeuristic,1.2679005781787315e-09
