iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,7000.0,7000.0,301591.0,0.0,7000.0,0.007600069046020508,0.0
2.0,7000.0,7000.0,301591.0,0.0,7000.0,0.007704019546508789,0.0
3.0,7000.0,7000.0,301591.0,0.0,7000.0,0.007351875305175781,0.0
4.0,7000.0,7000.0,301591.0,0.0,7000.0,0.007469892501831055,0.0
5.0,7000.0,7000.0,301591.0,0.0,7000.0,0.0074710845947265625,0.0
6.0,7000.0,7000.0,301591.0,0.0,7000.0,0.006999969482421875,0.0
8.0,7000.0,7000.000000000001,301591.0,0.0,7000.000000000001,0.007230997085571289,0.0
9.0,7000.0,7000.0,301591.0,0.0,7000.0,0.007250070571899414,0.0
17.0,7000.0,7000.0,301591.0,0.0,7000.0,0.007914066314697266,0.0
18.0,7000.0,7000.0,301591.0,0.0,7000.0,0.007809162139892578,0.0
19.0,7000.0,7000.0,301591.0,0.0,7000.0,0.007737874984741211,0.0
20.0,7000.0,7000.0,301591.0,0.0,7000.0,0.007811069488525391,0.0
21.0,7000.0,7000.0,301591.0,0.0,7000.0,0.0076141357421875,0.0
22.0,7000.0,7000.0,301591.0,0.0,7000.0,0.00781393051147461,0.0
23.0,7000.0,7000.0,301591.0,0.0,7000.0,0.0077550411224365234,0.0
27.0,6999.999999999999,6999.999999999999,301591.0,0.0,6999.999999999999,0.007153034210205078,0.0
28.0,6999.999999999999,7000.0,301591.0,0.0,7000.0,0.006824970245361328,0.0
