S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
6,6,10,3000,"{1: np.int64(526), 2: np.int64(569), 3: np.int64(462), 4: np.int64(493), 5: np.int64(513), 6: np.int64(473), 7: np.int64(479), 8: np.int64(471), 9: np.int64(480), 10: np.int64(514)}",33565.0,19920.0,53485.0,0.7217628955841064,2.4236632631973235e-05
6,6,10,3000,"{1: np.int64(526), 2: np.int64(569), 3: np.int64(462), 4: np.int64(493), 5: np.int64(513), 6: np.int64(473), 7: np.int64(479), 8: np.int64(471), 9: np.int64(480), 10: np.int64(514)}",33565.0,19920.0,53485.0,0.663214921951294,0.0
