iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,10000.0,10000.0,203606.0,0.0,10000.0,5.090004920959473,0.0
2.0,10000.0,10000.0,203606.0,0.0,10000.0,5.1601951122283936,0.0
3.0,10000.0,10000.000000000002,203606.0,0.0,10000.000000000002,5.492987871170044,0.0
4.0,9999.999999999998,9999.999999999998,203606.0,0.0,9999.999999999998,6.196540117263794,0.0
5.0,9999.999999999998,10000.0,203606.0,0.0,10000.0,5.895195960998535,6.905356048496584e-05
6.0,9999.999999999998,10000.0,203606.0,0.0,10000.0,6.434478998184204,0.0
7.0,9999.999999999998,10000.0,203606.0,0.0,10000.0,8.256696939468384,6.876025264195517e-05
8.0,9999.999999999998,10000.0,203606.0,0.0,10000.0,7.4532551765441895,0.0
11.0,9999.999999999998,10000.0,203606.0,0.0,10000.0,9.289233922958374,0.0
26.0,9999.999999999998,10000.000000000002,203606.0,0.0,10000.000000000002,6.3186750411987305,0.0
27.0,9999.999999999998,10000.0,203606.0,0.0,10000.0,7.025832891464233,0.0
