iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,10000.0,10000.0,164851.0,0.0,10000.0,0.0038750171661376953,0.0
2.0,10000.0,10000.0,164851.0,0.0,10000.0,0.004209995269775391,0.0
4.0,10000.0,10000.000000000002,164851.0,0.0,10000.000000000002,0.00374603271484375,0.0
5.0,10000.0,10000.0,164851.0,0.0,10000.0,0.0038089752197265625,0.0
6.0,10000.0,10000.0,164851.0,0.0,10000.0,0.003715038299560547,0.0
7.0,10000.0,10000.0,164851.0,0.0,10000.0,0.003919839859008789,0.0
8.0,10000.0,10000.0,164851.0,0.0,10000.0,0.0037300586700439453,0.0
9.0,10000.0,10000.0,164851.0,0.0,10000.0,0.0039370059967041016,0.0
10.0,10000.0,10000.0,164851.0,0.0,10000.0,0.003921031951904297,0.0
11.0,9999.999999999998,9999.999999999998,164851.0,0.0,9999.999999999998,0.003895998001098633,0.0
14.0,9999.999999999998,10000.0,164851.0,0.0,10000.0,0.003936052322387695,0.0
15.0,9999.999999999998,10000.0,164851.0,0.0,10000.0,0.003810882568359375,0.0
24.0,9999.999999999998,10000.0,164851.0,0.0,10000.0,0.0038509368896484375,0.0
25.0,9999.999999999998,10000.0,164851.0,0.0,10000.0,0.003813028335571289,0.0
26.0,9999.999999999998,10000.0,164851.0,0.0,10000.0,0.004029035568237305,0.0
27.0,9999.999999999998,10000.0,164851.0,0.0,10000.0,0.003923892974853516,0.0
28.0,9999.999999999998,10000.0,164851.0,0.0,10000.0,0.003804922103881836,0.0
29.0,9999.999999999998,10000.000000000002,164851.0,0.0,10000.000000000002,0.00403904914855957,0.0
30.0,9999.999999999998,10000.0,164851.0,0.0,10000.0,0.0038909912109375,0.0
