iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,7000.0,7000.0,400045.0,0.0,7000.0,0.009289979934692383,0.0
2.0,7000.0,7000.0,400045.0,0.0,7000.0,0.00978708267211914,0.0
3.0,7000.0,7000.0,400045.0,0.0,7000.0,0.009434938430786133,0.0
4.0,7000.0,7000.0,400045.0,0.0,7000.0,0.009413003921508789,0.0
5.0,7000.0,7000.0,400045.0,0.0,7000.0,0.009428024291992188,0.0
6.0,6999.999999999999,6999.999999999999,400045.0,0.0,6999.999999999999,0.009111166000366211,0.0
9.0,6999.999999999999,6999.999999999999,400045.0,0.0,6999.999999999999,0.009408950805664062,0.0
10.0,6999.999999999999,7000.0,400045.0,0.0,7000.0,0.00913691520690918,0.0
17.0,6999.999999999999,7000.0,400045.0,0.0,7000.0,0.00972294807434082,0.0
18.0,6999.999999999999,7000.0,400045.0,0.0,7000.0,0.009760856628417969,0.0
19.0,6999.999999999999,7000.0,400045.0,0.0,7000.0,0.009739875793457031,0.0
20.0,6999.999999999999,6999.999999999999,400045.0,0.0,6999.999999999999,0.009173870086669922,0.0
21.0,6999.999999999999,7000.000000000001,400045.0,0.0,7000.000000000001,0.008906841278076172,0.0
23.0,6999.999999999999,7000.0,400045.0,0.0,7000.0,0.00935816764831543,0.0
24.0,6999.999999999999,6999.999999999999,400045.0,0.0,6999.999999999999,0.009045124053955078,0.0
26.0,6999.999999999999,7000.000000000001,400045.0,0.0,7000.000000000001,0.009032011032104492,0.0
29.0,6999.999999999999,7000.0,400045.0,0.0,7000.0,0.009735822677612305,0.0
30.0,6999.999999999999,7000.0,400045.0,0.0,7000.0,0.009560108184814453,0.0
