iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,3000.0,3000.0,130719.0,0.0,3000.0,0.006265878677368164,0.0
2.0,3000.0,3000.0,130719.0,0.0,3000.0,0.006120920181274414,0.0
3.0,3000.0,3000.0,130719.0,0.0,3000.0,0.005962848663330078,0.0
4.0,3000.0,3000.0,130719.0,0.0,3000.0,0.006064891815185547,0.0
5.0,3000.0,3000.0,130719.0,0.0,3000.0,0.006104230880737305,0.0
6.0,3000.0,3000.0,130719.0,0.0,3000.0,0.005944013595581055,0.0
7.0,3000.0,3000.0,130719.0,0.0,3000.0,0.0065419673919677734,0.0
10.0,3000.0,3000.0000000000005,130719.0,0.0,3000.0000000000005,0.005506038665771484,0.0
16.0,3000.0,3000.0,130719.0,0.0,3000.0,0.006271839141845703,0.0
17.0,3000.0,3000.0,130719.0,0.0,3000.0,0.00620722770690918,0.0
18.0,3000.0,3000.0,130719.0,0.0,3000.0,0.006399869918823242,0.0
19.0,3000.0,3000.0,130719.0,0.0,3000.0,0.006211996078491211,0.0
20.0,3000.0,3000.0,130719.0,0.0,3000.0,0.00597691535949707,0.0
21.0,3000.0,3000.0,130719.0,0.0,3000.0,0.005753993988037109,0.0
22.0,3000.0,3000.0,130719.0,0.0,3000.0,0.0054781436920166016,0.0
23.0,3000.0,3000.0,130719.0,0.0,3000.0,0.005878925323486328,0.0
24.0,3000.0,3000.0,130719.0,0.0,3000.0,0.0056459903717041016,0.0
25.0,3000.0,3000.0,130719.0,0.0,3000.0,0.0055599212646484375,0.0
26.0,3000.0,3000.0,130719.0,0.0,3000.0,0.005518913269042969,0.0
29.0,3000.0,3000.0,130719.0,0.0,3000.0,0.00567317008972168,0.0
30.0,3000.0,3000.0,130719.0,0.0,3000.0,0.005724906921386719,0.0
