iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,7000.000000000001,7000.000000000001,61097.0,0.0,7000.000000000001,0.5478119850158691,0.0
2.0,7000.0,7000.0,61097.0,0.0,7000.0,0.5196869373321533,0.0
3.0,6999.999999999965,6999.999999999965,61097.0,0.0,6999.999999999965,0.7142388820648193,0.0
5.0,6999.999999999965,7000.0,61097.0,0.0,7000.0,0.4738950729370117,0.0
6.0,6999.999999999965,7000.0,61097.0,0.0,7000.0,0.5318918228149414,0.0
7.0,6999.999999999965,7000.0,61097.0,0.0,7000.0,0.5478739738464355,0.0
8.0,6999.999999999965,7000.0,61097.0,0.0,7000.0,0.33611297607421875,0.0
9.0,6999.999999999965,7000.0,61097.0,0.0,7000.0,0.3509230613708496,0.0
10.0,6999.999999999965,7000.0,61097.0,0.0,7000.0,0.334489107131958,0.0
11.0,6999.999999999965,7000.0,61097.0,0.0,7000.0,0.4959828853607178,0.0
12.0,6999.999999999965,7000.0,61097.0,0.0,7000.0,0.4710228443145752,0.0
13.0,6999.999999999965,7000.0,61097.0,0.0,7000.0,0.4840109348297119,0.0
14.0,6999.999999999953,6999.999999999953,61097.0,0.0,6999.999999999953,0.4377450942993164,0.0
15.0,6999.999999999953,7000.0,61097.0,0.0,7000.0,0.3439948558807373,0.0
