iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,5000.0,5000.0,194022.0,0.0,5000.0,0.009711980819702148,0.0
2.0,5000.0,5000.0,194022.0,0.0,5000.0,0.009860992431640625,0.0
3.0,5000.0,5000.0,194022.0,0.0,5000.0,0.009585857391357422,0.0
4.0,5000.0,5000.0,194022.0,0.0,5000.0,0.009971141815185547,0.0
5.0,5000.0,5000.0,194022.0,0.0,5000.0,0.009849071502685547,0.0
6.0,5000.0,5000.0,194022.0,0.0,5000.0,0.00956106185913086,0.0
7.0,5000.0,5000.0,194022.0,0.0,5000.0,0.008131980895996094,0.0
9.0,5000.0,5000.0,194022.0,0.0,5000.0,0.009443998336791992,0.0
10.0,5000.0,5000.0,194022.0,0.0,5000.0,0.008594989776611328,0.0
17.0,5000.0,5000.0,194022.0,0.0,5000.0,0.009781122207641602,0.0
18.0,5000.0,5000.0,194022.0,0.0,5000.0,0.009783029556274414,0.0
19.0,4999.999999999999,4999.999999999999,194022.0,0.0,4999.999999999999,0.00832509994506836,0.0
20.0,4999.999999999999,5000.0,194022.0,0.0,5000.0,0.00838613510131836,0.0
22.0,4999.999999999999,5000.0,194022.0,0.0,5000.0,0.00955820083618164,0.0
23.0,4999.999999999999,5000.0,194022.0,0.0,5000.0,0.009510040283203125,0.0
24.0,4999.999999999999,5000.0,194022.0,0.0,5000.0,0.008352041244506836,0.0
26.0,4999.999999999999,5000.0,194022.0,0.0,5000.0,0.008163928985595703,0.0
30.0,4999.999999999999,5000.0,194022.0,0.0,5000.0,0.009701967239379883,0.0
