S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
6,6,5,7000,"{1: np.int64(1169), 2: np.int64(1136), 3: np.int64(1201), 4: np.int64(1142), 5: np.int64(1048)}",43786.0,22784.0,66570.0,0.4482879638671875,0.0
6,6,5,7000,"{1: np.int64(1169), 2: np.int64(1136), 3: np.int64(1201), 4: np.int64(1142), 5: np.int64(1048)}",50381.0,22784.0,73165.0,0.010315895080566406,0.0
