iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,7000.000000000001,7000.000000000001,148648.0,0.0,7000.000000000001,0.27029991149902344,0.0
2.0,7000.0,7000.0,148648.0,0.0,7000.0,0.2543659210205078,0.0
3.0,7000.0,7000.0,148648.0,0.0,7000.0,0.0690610408782959,0.0
4.0,7000.0,7000.0,148648.0,0.0,7000.0,0.17517590522766113,0.0
5.0,6999.999999999999,6999.999999999999,148648.0,0.0,6999.999999999999,0.22867608070373535,0.0
6.0,6999.999999999999,7000.0,148648.0,0.0,7000.0,0.22293305397033691,0.0
7.0,6999.999999999999,7000.0,148648.0,0.0,7000.0,0.1980898380279541,0.0
8.0,6999.999999999999,7000.0,148648.0,0.0,7000.0,0.2518599033355713,0.0
9.0,6999.999999999999,7000.0,148648.0,0.0,7000.0,0.21549296379089355,0.0
10.0,6999.999999999999,7000.0,148648.0,0.0,7000.0,0.2127552032470703,0.0
13.0,6999.999999999999,7000.0,148648.0,0.0,7000.0,0.1986851692199707,0.0
30.0,6999.999999999999,6999.999999999999,148648.0,0.0,6999.999999999999,0.08372306823730469,0.0
