attr,value
lobjval,6999.999999968638
fobjval,122986.99993972006
lz1,0.0
lz2,6999.999999968638
tot_runtime,341.64361214637756
gapf,0.0
best_it,2.0
improvementHeuristic,4.4803008287479834e-10
