iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,3000.0,3000.0,186726.0,0.0,3000.0,0.01110386848449707,0.0
2.0,3000.0,3000.0,186726.0,0.0,3000.0,0.011184930801391602,0.0
3.0,3000.0,3000.0,186726.0,0.0,3000.0,0.011172056198120117,0.0
4.0,3000.0,3000.0,186726.0,0.0,3000.0,0.010412931442260742,0.0
5.0,3000.0,3000.0,186726.0,0.0,3000.0,0.010101079940795898,0.0
6.0,3000.0,3000.0,186726.0,0.0,3000.0,0.011162042617797852,0.0
7.0,3000.0,3000.0,186726.0,0.0,3000.0,0.010249137878417969,0.0
8.0,3000.0,3000.0,186726.0,0.0,3000.0,0.01028895378112793,0.0
9.0,3000.0,3000.0,186726.0,0.0,3000.0,0.010416984558105469,0.0
10.0,3000.0,3000.0,186726.0,0.0,3000.0,0.010151863098144531,0.0
11.0,3000.0,3000.0,186726.0,0.0,3000.0,0.010685920715332031,0.0
12.0,3000.0,3000.0,186726.0,0.0,3000.0,0.010926008224487305,0.0
14.0,3000.0,3000.0000000000005,186726.0,0.0,3000.0000000000005,0.008880138397216797,0.0
21.0,3000.0,3000.0,186726.0,0.0,3000.0,0.016275882720947266,0.0
22.0,3000.0,3000.0,186726.0,0.0,3000.0,0.010461091995239258,0.0
23.0,3000.0,3000.0,186726.0,0.0,3000.0,0.010417938232421875,0.0
24.0,3000.0,3000.0,186726.0,0.0,3000.0,0.010535001754760742,0.0
25.0,3000.0,3000.0,186726.0,0.0,3000.0,0.011352062225341797,0.0
27.0,3000.0,3000.0,186726.0,0.0,3000.0,0.010710954666137695,0.0
28.0,3000.0,3000.0,186726.0,0.0,3000.0,0.01025700569152832,0.0
29.0,3000.0,3000.0,186726.0,0.0,3000.0,0.010031938552856445,0.0
