iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,5000.0,5000.0,287296.0,0.0,5000.0,0.02932906150817871,0.0
2.0,5000.0,5000.0,287296.0,0.0,5000.0,0.031568050384521484,0.0
3.0,5000.0,5000.0,287296.0,0.0,5000.0,0.029711008071899414,0.0
4.0,5000.0,5000.0,287296.0,0.0,5000.0,0.027651071548461914,0.0
5.0,5000.0,5000.0,287296.0,0.0,5000.0,0.03028082847595215,0.0
6.0,5000.0,5000.0,287296.0,0.0,5000.0,0.03055095672607422,0.0
7.0,5000.0,5000.0,287296.0,0.0,5000.0,0.02040696144104004,0.0
9.0,5000.0,5000.0,287296.0,0.0,5000.0,0.0206301212310791,0.0
15.0,5000.0,5000.0,287296.0,0.0,5000.0,0.027406930923461914,0.0
16.0,5000.0,5000.0,287296.0,0.0,5000.0,0.030263900756835938,0.0
17.0,5000.0,5000.0,287296.0,0.0,5000.0,0.02769303321838379,0.0
18.0,5000.0,5000.0,287296.0,0.0,5000.0,0.028074026107788086,0.0
19.0,5000.0,5000.0,287296.0,0.0,5000.0,0.024707794189453125,0.0
20.0,5000.0,5000.0,287296.0,0.0,5000.0,0.019678831100463867,0.0
22.0,5000.0,5000.0,287296.0,0.0,5000.0,0.02491283416748047,0.0
23.0,5000.0,5000.0,287296.0,0.0,5000.0,0.024799108505249023,0.0
24.0,5000.0,5000.0,287296.0,0.0,5000.0,0.018510103225708008,0.0
