iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,3000.0,3000.0,172367.0,0.0,3000.0,0.02948784828186035,0.0
2.0,3000.0,3000.0,172367.0,0.0,3000.0,0.02913212776184082,0.0
3.0,3000.0,3000.0,172367.0,0.0,3000.0,0.02851390838623047,0.0
4.0,3000.0,3000.0,172367.0,0.0,3000.0,0.028031110763549805,0.0
5.0,3000.0,3000.0,172367.0,0.0,3000.0,0.028231143951416016,0.0
6.0,3000.0,3000.0,172367.0,0.0,3000.0,0.027456998825073242,0.0
7.0,3000.0,3000.0,172367.0,0.0,3000.0,0.028092145919799805,0.0
8.0,3000.0,3000.0,172367.0,0.0,3000.0,0.028908967971801758,0.0
9.0,3000.0,3000.0,172367.0,0.0,3000.0,0.0283660888671875,0.0
10.0,3000.0,3000.0,172367.0,0.0,3000.0,0.02820611000061035,0.0
11.0,3000.0,3000.0,172367.0,0.0,3000.0,0.02840709686279297,0.0
12.0,3000.0,3000.0,172367.0,0.0,3000.0,0.02014017105102539,0.0
13.0,3000.0,3000.0,172367.0,0.0,3000.0,0.02722001075744629,0.0
14.0,3000.0,3000.0,172367.0,0.0,3000.0,0.024194002151489258,0.0
16.0,3000.0,3000.0,172367.0,0.0,3000.0,0.027987957000732422,0.0
17.0,3000.0,3000.0,172367.0,0.0,3000.0,0.027937889099121094,0.0
18.0,3000.0,3000.0,172367.0,0.0,3000.0,0.019807815551757812,0.0
26.0,3000.0,3000.0,172367.0,0.0,3000.0,0.02782607078552246,0.0
27.0,3000.0,3000.0,172367.0,0.0,3000.0,0.02856898307800293,0.0
28.0,3000.0,3000.0,172367.0,0.0,3000.0,0.02819085121154785,0.0
29.0,3000.0,3000.0,172367.0,0.0,3000.0,0.02847599983215332,0.0
30.0,3000.0,3000.0,172367.0,0.0,3000.0,0.028825044631958008,0.0
