iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,7000.000000000001,7000.000000000001,130670.0,0.0,7000.000000000001,2.697863817214966,0.0
2.0,7000.000000000001,7000.000000000001,130670.0,0.0,7000.000000000001,2.82527494430542,0.0
4.0,7000.0,7000.0,130670.0,0.0,7000.0,0.9488949775695801,0.0
5.0,7000.0,7000.0,130670.0,0.0,7000.0,2.0755860805511475,0.0
6.0,6776.4,6776.4,130669.99934975061,0.0,6776.4,2.4300379753112793,0.0
7.0,6776.4,6999.999999999999,130670.0,0.0,6999.999999999999,2.0032899379730225,0.0
8.0,6776.4,6999.999999999999,130670.0,0.0,6999.999999999999,2.5783331394195557,0.0
9.0,6776.4,7000.0,130670.0,0.0,7000.0,1.6108920574188232,0.0
10.0,6776.4,7000.0,130670.0,0.0,7000.0,2.1406548023223877,0.0
11.0,6776.4,7000.0,130670.0,0.0,7000.0,2.2892160415649414,0.0
12.0,6776.4,7000.000000000001,130670.0,0.0,7000.000000000001,2.483628034591675,0.0
13.0,6776.4,6999.999999999999,130670.0,0.0,6999.999999999999,1.8174841403961182,0.0
23.0,6776.4,7000.000000000001,130670.0,0.0,7000.000000000001,1.3957138061523438,0.0
