iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,7000.0,7000.0,88484.0,0.0,7000.0,25.830589771270752,0.0
2.0,6999.999999999999,6999.999999999999,88484.0,0.0,6999.999999999999,12.999932050704956,3.9716643999486854e-13
3.0,6999.999999999999,7000.000000000001,88484.0,0.0,7000.000000000001,15.889487028121948,2.3065107417428608e-06
5.0,6999.999999999878,6999.999999999878,88483.99940657671,0.0,6999.999999999878,18.13468289375305,0.0
6.0,6999.999999999843,6999.999999999843,88483.99994957136,0.0,6999.999999999843,16.276983976364136,0.0
7.0,6999.999999999843,7000.0,88484.0,0.0,7000.0,26.855511903762817,5.757066510918084e-06
8.0,6999.999999999843,6999.999999999999,88484.0,0.0,6999.999999999999,13.630352973937988,6.621085248113212e-13
9.0,6999.99999999966,6999.99999999966,88483.99930192601,0.0,6999.99999999966,16.858314990997314,0.0
10.0,6999.99999999966,7000.0,89003.0,0.0,7000.0,0.4785580635070801,0.0
24.0,6999.99999999966,7000.000000000001,89003.0,0.0,7000.000000000001,0.4236729145050049,1.123557632888779e-05
27.0,6999.99999999966,6999.999999999999,89003.0,0.0,6999.999999999999,0.39205002784729004,1.123557632888779e-05
