iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,7000.0,7000.0,336760.0,0.0,7000.0,0.016070842742919922,0.0
2.0,7000.0,7000.0,336760.0,0.0,7000.0,0.015590906143188477,0.0
3.0,7000.0,7000.0,336760.0,0.0,7000.0,0.015198945999145508,0.0
4.0,6792.799999999999,6792.799999999999,336760.0,0.0,6792.799999999999,0.014806985855102539,0.0
5.0,6792.799999999999,7000.0,336760.0,0.0,7000.0,0.0137939453125,0.0
6.0,6792.799999999999,6792.8,336760.0,0.0,6792.8,0.013606071472167969,0.0
9.0,6792.799999999999,7000.0,336760.0,0.0,7000.0,0.013941049575805664,0.0
18.0,6792.799999999999,7000.0,336760.0,0.0,7000.0,0.0160980224609375,0.0
19.0,6792.799999999999,7000.0,336760.0,0.0,7000.0,0.01589488983154297,0.0
20.0,6792.799999999999,7000.0,336760.0,0.0,7000.0,0.013952970504760742,0.0
23.0,6792.799999999999,6999.999999999999,336760.0,0.0,6999.999999999999,0.013270854949951172,0.0
24.0,6792.799999999999,7000.0,336760.0,0.0,7000.0,0.013226032257080078,0.0
25.0,6792.799999999999,6792.8,336760.0,0.0,6792.8,0.013063192367553711,0.0
