iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,5000.0,5000.0,328434.0,0.0,5000.0,0.029592037200927734,0.0
2.0,5000.0,5000.0,328434.0,0.0,5000.0,0.030841827392578125,0.0
3.0,5000.0,5000.0,328434.0,0.0,5000.0,0.026614904403686523,0.0
4.0,5000.0,5000.0,328434.0,0.0,5000.0,0.0267179012298584,0.0
5.0,5000.0,5000.0,328434.0,0.0,5000.0,0.028178930282592773,0.0
6.0,5000.0,5000.0,328434.0,0.0,5000.0,0.027804851531982422,0.0
7.0,5000.0,5000.0,328434.0,0.0,5000.0,0.017303943634033203,0.0
8.0,5000.0,5000.0,328434.0,0.0,5000.0,0.016343116760253906,0.0
10.0,5000.0,5000.0,328434.0,0.0,5000.0,0.0174710750579834,0.0
11.0,4999.999999999999,4999.999999999999,328434.0,0.0,4999.999999999999,0.01696491241455078,0.0
12.0,4999.999999999999,5000.0,328434.0,0.0,5000.0,0.017153024673461914,0.0
13.0,4999.999999999999,5000.0,328434.0,0.0,5000.0,0.016243934631347656,0.0
15.0,4999.999999999999,5000.0,328434.0,0.0,5000.0,0.014163017272949219,0.0
19.0,4999.999999999999,5000.0,328434.0,0.0,5000.0,0.029417991638183594,0.0
20.0,4999.999999999999,5000.0,328434.0,0.0,5000.0,0.02715611457824707,0.0
21.0,4999.999999999999,5000.0,328434.0,0.0,5000.0,0.027585983276367188,0.0
22.0,4999.999999999999,5000.0,328434.0,0.0,5000.0,0.027463912963867188,0.0
23.0,4999.999999999999,5000.0,328434.0,0.0,5000.0,0.02712392807006836,0.0
24.0,4999.999999999999,5000.0,328434.0,0.0,5000.0,0.028010845184326172,0.0
25.0,4999.999999999999,5000.0,328434.0,0.0,5000.0,0.020931005477905273,0.0
26.0,4999.999999999999,5000.0,328434.0,0.0,5000.0,0.019462108612060547,0.0
27.0,4999.999999999999,5000.0,328434.0,0.0,5000.0,0.019057035446166992,0.0
28.0,4999.999999999999,5000.0,328434.0,0.0,5000.0,0.018373966217041016,0.0
30.0,4999.999999999999,5000.0,328434.0,0.0,5000.0,0.016408920288085938,0.0
