attr,value
lobjval,4999.999999975879
fobjval,98939.0
lz1,0.0
lz2,4999.999999975879
tot_runtime,371.17511773109436
gapf,9.096514703209389e-05
best_it,3.0
improvementHeuristic,4.824141797143966e-10
