attr,value
lobjval,6999.999999508711
fobjval,33387.99998743519
lz1,0.0
lz2,6999.999999508711
tot_runtime,41.54594302177429
gapf,0.0
best_it,6.0
improvementHeuristic,7.018401707422787e-09
