attr,value
lobjval,4974.364147936181
fobjval,50300.99998773294
lz1,0.0
lz2,4974.364147936181
tot_runtime,146.4365475177765
gapf,0.0
best_it,11.0
improvementHeuristic,0.5127170412763735
