attr,value
lobjval,6999.999999999999
fobjval,279944.0
lz1,0.0
lz2,6999.999999999999
tot_runtime,4.335936784744263
gapf,0.0
best_it,25.0
improvementHeuristic,1.2992781453898974e-14
