attr,value
lobjval,9999.99999999945
fobjval,281472.0
lz1,0.0
lz2,9999.99999999945
tot_runtime,20.6635684967041
gapf,0.0
best_it,6.0
improvementHeuristic,5.4933479987084866e-12
