attr,value
lobjval,6999.999999999998
fobjval,67385.0
lz1,0.0
lz2,6999.999999999998
tot_runtime,179.1227502822876
gapf,0.0
best_it,9.0
improvementHeuristic,1.2992781453898976e-14
