iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,10000.0,10000.0,457259.0,0.0,10000.0,0.015228033065795898,0.0
2.0,10000.0,10000.0,457259.0,0.0,10000.0,0.015147924423217773,0.0
4.0,10000.0,10000.0,457259.0,0.0,10000.0,0.014981985092163086,0.0
5.0,10000.0,10000.0,457259.0,0.0,10000.0,0.014590978622436523,0.0
6.0,10000.0,10000.0,457259.0,0.0,10000.0,0.014897823333740234,0.0
7.0,10000.0,10000.0,457259.0,0.0,10000.0,0.012493133544921875,0.0
10.0,10000.0,10000.0,457259.0,0.0,10000.0,0.010780096054077148,0.0
14.0,10000.0,10000.0,457259.0,0.0,10000.0,0.015176057815551758,0.0
15.0,10000.0,10000.0,457259.0,0.0,10000.0,0.014404773712158203,0.0
16.0,10000.0,10000.0,457259.0,0.0,10000.0,0.0150299072265625,0.0
17.0,10000.0,10000.0,457259.0,0.0,10000.0,0.013983964920043945,0.0
18.0,10000.0,10000.0,457259.0,0.0,10000.0,0.01385807991027832,0.0
19.0,10000.0,10000.000000000002,457259.0,0.0,10000.000000000002,0.014421224594116211,0.0
20.0,10000.0,10000.0,457259.0,0.0,10000.0,0.014236927032470703,0.0
21.0,10000.0,10000.0,457259.0,0.0,10000.0,0.013608932495117188,0.0
22.0,10000.0,10000.0,457259.0,0.0,10000.0,0.012813091278076172,0.0
27.0,10000.0,10000.0,457259.0,0.0,10000.0,0.012574195861816406,0.0
28.0,10000.0,10000.0,457259.0,0.0,10000.0,0.011380910873413086,0.0
