attr,value
lobjval,9945.599999995535
fobjval,201701.0
lz1,0.0
lz2,9945.599999995535
tot_runtime,34.27955770492554
gapf,5.949400663973477e-05
best_it,15.0
improvementHeuristic,0.5440000000446525
