S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
6,6,5,7000,"{1: np.int64(1135), 2: np.int64(1004), 3: np.int64(1139), 4: np.int64(1078), 5: np.int64(1302)}",38465.0,22632.0,61097.0,0.42626214027404785,0.0
6,6,5,7000,"{1: np.int64(1135), 2: np.int64(1004), 3: np.int64(1139), 4: np.int64(1078), 5: np.int64(1302)}",38465.0,22632.0,61097.0,0.35488200187683105,0.0
6,6,5,7000,"{1: np.int64(1135), 2: np.int64(1004), 3: np.int64(1139), 4: np.int64(1078), 5: np.int64(1302)}",38465.0,22632.0,61097.0,0.46308279037475586,0.0
6,6,5,7000,"{1: np.int64(1135), 2: np.int64(1004), 3: np.int64(1139), 4: np.int64(1078), 5: np.int64(1302)}",38465.0,22632.0,61097.0,0.5968430042266846,0.0
6,6,5,7000,"{1: np.int64(1135), 2: np.int64(1004), 3: np.int64(1139), 4: np.int64(1078), 5: np.int64(1302)}",38465.0,22632.0,61097.0,0.5478119850158691,0.0
