iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,5000.0,5000.0,193910.0,0.0,5000.0,0.006340980529785156,0.0
2.0,5000.0,5000.0,193910.0,0.0,5000.0,0.006515026092529297,0.0
3.0,5000.0,5000.0,193910.0,0.0,5000.0,0.00653386116027832,0.0
4.0,5000.0,5000.0,193910.0,0.0,5000.0,0.006309032440185547,0.0
5.0,5000.0,5000.0,193910.0,0.0,5000.0,0.006105899810791016,0.0
6.0,5000.0,5000.0,193910.0,0.0,5000.0,0.006131887435913086,0.0
9.0,5000.0,5000.0,193910.0,0.0,5000.0,0.006255149841308594,0.0
10.0,5000.0,5000.0,193910.0,0.0,5000.0,0.006162881851196289,0.0
18.0,5000.0,5000.0,193910.0,0.0,5000.0,0.0065119266510009766,0.0
19.0,5000.0,5000.0,193910.0,0.0,5000.0,0.006300926208496094,0.0
20.0,5000.0,5000.0,193910.0,0.0,5000.0,0.006181001663208008,0.0
21.0,5000.0,5000.0,193910.0,0.0,5000.0,0.00622105598449707,0.0
22.0,5000.0,5000.0,193910.0,0.0,5000.0,0.006304025650024414,0.0
23.0,5000.0,5000.0,193910.0,0.0,5000.0,0.006269931793212891,0.0
24.0,4999.999999999999,4999.999999999999,193910.0,0.0,4999.999999999999,0.006326913833618164,0.0
25.0,4999.999999999999,5000.000000000001,193910.0,0.0,5000.000000000001,0.006741046905517578,0.0
26.0,4999.999999999999,5000.0,193910.0,0.0,5000.0,0.0063321590423583984,0.0
29.0,4999.999999999999,5000.0,193910.0,0.0,5000.0,0.006385087966918945,0.0
30.0,4999.999999999999,5000.0,193910.0,0.0,5000.0,0.006510019302368164,0.0
