S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
9,9,5,5000,"{1: np.int64(499), 2: np.int64(623), 3: np.int64(516), 4: np.int64(624), 5: np.int64(523)}",23680.0,11140.0,34820.0,0.2627091407775879,0.0
