iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,3000.0,3000.0,114863.0,0.0,3000.0,0.008260011672973633,0.0
2.0,3000.0,3000.0,114863.0,0.0,3000.0,0.008707046508789062,0.0
3.0,3000.0,3000.0,114863.0,0.0,3000.0,0.008046150207519531,0.0
4.0,3000.0,3000.0,114863.0,0.0,3000.0,0.009244918823242188,0.0
5.0,3000.0,3000.0,114863.0,0.0,3000.0,0.008414030075073242,0.0
6.0,3000.0,3000.0000000000005,114863.0,0.0,3000.0000000000005,0.008224964141845703,0.0
9.0,3000.0,3000.0,114863.0,0.0,3000.0,0.008125782012939453,0.0
10.0,3000.0,3000.0,114863.0,0.0,3000.0,0.00801396369934082,0.0
11.0,3000.0,3000.0,114863.0,0.0,3000.0,0.007978200912475586,0.0
12.0,3000.0,3000.0,114863.0,0.0,3000.0,0.007876157760620117,0.0
13.0,3000.0,3000.0,114863.0,0.0,3000.0,0.007841110229492188,0.0
21.0,3000.0,3000.0,114863.0,0.0,3000.0,0.008687973022460938,0.0
22.0,3000.0,3000.0,114863.0,0.0,3000.0,0.010135889053344727,0.0
23.0,3000.0,3000.0,114863.0,0.0,3000.0,0.008894205093383789,0.0
24.0,3000.0,3000.0,114863.0,0.0,3000.0,0.008702993392944336,0.0
25.0,3000.0,3000.0,114863.0,0.0,3000.0,0.0086669921875,0.0
26.0,3000.0,3000.0,114863.0,0.0,3000.0,0.008744955062866211,0.0
27.0,3000.0,3000.0,114863.0,0.0,3000.0,0.008692026138305664,0.0
28.0,3000.0,3000.0,114863.0,0.0,3000.0,0.00855112075805664,0.0
29.0,3000.0,3000.0,114863.0,0.0,3000.0,0.00841522216796875,0.0
30.0,3000.0,3000.0,114863.0,0.0,3000.0,0.008135795593261719,0.0
