attr,value
lobjval,4999.999999999998
fobjval,48964.0
lz1,0.0
lz2,4999.999999999998
tot_runtime,43.606667041778564
gapf,2.3998593960677707e-12
best_it,12.0
improvementHeuristic,3.637978807091713e-14
