iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,5000.0,5000.0,215431.0,0.0,5000.0,0.007582902908325195,0.0
2.0,5000.0,5000.0,215431.0,0.0,5000.0,0.00790715217590332,0.0
3.0,5000.0,5000.0,215431.0,0.0,5000.0,0.0077440738677978516,0.0
4.0,5000.0,5000.0,215431.0,0.0,5000.0,0.0077779293060302734,0.0
5.0,5000.0,5000.0,215431.0,0.0,5000.0,0.007668018341064453,0.0
6.0,5000.0,5000.0,215431.0,0.0,5000.0,0.0075948238372802734,0.0
7.0,5000.0,5000.0,215431.0,0.0,5000.0,0.007559061050415039,0.0
8.0,5000.0,5000.0,215431.0,0.0,5000.0,0.007536888122558594,0.0
9.0,5000.0,5000.0,215431.0,0.0,5000.0,0.0074138641357421875,0.0
10.0,5000.0,5000.0,215431.0,0.0,5000.0,0.006814002990722656,0.0
11.0,4999.999999999999,4999.999999999999,215431.0,0.0,4999.999999999999,0.0069239139556884766,0.0
14.0,4999.999999999999,5000.0,215431.0,0.0,5000.0,0.007338047027587891,0.0
15.0,4999.999999999999,5000.0,215431.0,0.0,5000.0,0.006742000579833984,0.0
24.0,4999.999999999999,5000.0,215431.0,0.0,5000.0,0.007812023162841797,0.0
25.0,4999.999999999999,5000.0,215431.0,0.0,5000.0,0.007836103439331055,0.0
26.0,4999.999999999999,5000.0,215431.0,0.0,5000.0,0.0076677799224853516,0.0
27.0,4999.999999999999,5000.0,215431.0,0.0,5000.0,0.007771968841552734,0.0
28.0,4999.999999999999,5000.0,215431.0,0.0,5000.0,0.007730960845947266,0.0
