attr,value
lobjval,6999.999999999999
fobjval,408368.0
lz1,0.0
lz2,6999.999999999999
tot_runtime,6.329722166061401
gapf,0.0
best_it,14.0
improvementHeuristic,1.2992781453898974e-14
