S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
9,9,15,7000,"{1: np.int64(824), 2: np.int64(758), 3: np.int64(815), 4: np.int64(672), 5: np.int64(765), 6: np.int64(721), 7: np.int64(697), 8: np.int64(784), 9: np.int64(774), 10: np.int64(792), 11: np.int64(837), 12: np.int64(867), 13: np.int64(776), 14: np.int64(733), 15: np.int64(770)}",95466.0,46340.0,141806.0,25.026771068572998,7.051890690975247e-06
