iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
2.0,398796.06712962955,398796.06712962955,103791.65240846362,397827.55137502647,968.5157546030962,78.8854660987854,0.0
5.0,391109.5742508728,391109.5742508728,103504.72570445601,390132.92863443756,976.6456164352683,32.57164907455444,0.0
6.0,391109.5742508728,405794.40528856736,104139.82877086276,404826.6201380403,967.7851505271076,18.349447011947632,0.0
7.0,368360.1286186362,368360.1286186362,105313.65041524995,367389.0793235989,971.0492950373657,16.80814003944397,0.0
8.0,368360.1286186362,404108.2178470006,103926.47204849563,403139.5625666033,968.655280397265,11.496959924697876,0.0
9.0,362751.2590332716,362751.2590332716,105084.56421811353,361780.64480317326,970.6142300983277,16.265279054641724,0.0
10.0,362751.2590332716,404133.3415607021,103943.22635518863,403163.3810855034,969.9604751986774,15.735310077667236,0.0
11.0,362751.2590332716,365712.3970192725,105083.6270706682,364741.78278917336,970.6142300991119,11.870486974716187,0.0
12.0,362751.2590332716,401997.1169917559,103939.2529247548,401027.15651655296,969.96047520294,12.281681060791016,0.0
13.0,362751.2590332716,365356.5907256298,105321.52321238237,364384.67130072415,971.9194249056983,13.422703981399536,0.0
