S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
9,9,10,2521,"{1: np.int64(952), 2: np.int64(1086), 3: np.int64(978), 4: np.int64(1031), 5: np.int64(1018), 6: np.int64(1160), 7: np.int64(1061), 8: np.int64(1004), 9: np.int64(1112), 10: np.int64(957)}",85014.0,41436.0,126450.0,3.1938540935516357,0.0
9,9,10,2521,"{1: np.int64(952), 2: np.int64(1086), 3: np.int64(978), 4: np.int64(1031), 5: np.int64(1018), 6: np.int64(1160), 7: np.int64(1061), 8: np.int64(1004), 9: np.int64(1112), 10: np.int64(957)}",85014.0,41436.0,126450.0,3.2661960124969482,0.0
