iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
2.0,139608.628993926,139608.628993926,43953.23503794659,138646.5870532141,962.0419407118641,9.20567798614502,0.0
5.0,132379.0355513442,132379.0355513442,43964.64493737888,131412.6040002416,966.431551102567,7.348646879196167,0.0
6.0,119251.82082451349,119251.82082451349,43899.8496017808,118288.85039924481,962.9704252686795,6.571003198623657,0.0
7.0,119251.82082451349,132939.8720035413,44035.14217548777,131975.80026092002,964.0717426212931,11.223730087280273,0.0
8.0,119251.82082451349,135165.8751387117,44035.808795431236,134200.76253615288,965.112602558825,10.016268968582153,0.0
9.0,119251.82082451349,130501.73989039077,44039.79480346389,129537.50520990635,964.2346804844318,7.374301910400391,0.0
10.0,119251.82082451349,136460.18997557266,44049.35119757449,135496.83321716328,963.3567584093912,6.256953001022339,0.0
11.0,119251.82082451349,137129.3781823761,44046.68505360534,136166.02142396948,963.3567584066105,9.501471996307373,0.0
12.0,119251.82082451349,135958.2316849407,44030.62182065653,134992.29277135502,965.9389135856786,8.050838947296143,0.0
13.0,119251.82082451349,132587.99100850493,44024.45533334777,131620.17773128088,967.8132772240509,9.39012598991394,0.0
14.0,119251.82082451349,130474.36886770216,44026.65831251303,129505.81813597206,968.5507317300909,5.971311092376709,3.165200430518299e-05
15.0,119251.82082451349,132013.32992523626,44026.79478026336,131044.34901164818,968.9809135880837,8.917103052139282,0.0
16.0,119251.82082451349,125233.502330935,43991.47565804491,124263.05329105705,970.449039877962,7.436218023300171,0.0
17.0,111895.64840394567,111895.64840394567,44402.42627444352,110942.4218421109,953.2265618347755,8.142305850982666,0.0
18.0,111895.64840394567,128158.03127883738,44204.12129997996,127198.62866641287,959.4026124245179,7.65035605430603,0.0
19.0,111895.64840394567,127997.68034721892,44199.671218191696,127039.15565687155,958.5246903473735,7.848174810409546,0.0
20.0,111895.64840394567,116879.15788727095,44216.84404459614,115921.74179938332,957.416087887626,6.1540679931640625,0.0
21.0,99928.91566525714,99928.91566525714,44517.53622885783,98973.74203412082,955.1736311363179,9.01473093032837,0.0
27.0,99928.91566525714,155049.07822611695,45692.35694591435,154098.59119580113,950.4870303158352,25.915844917297363,0.0
