iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
2.0,440502.51006334514,440502.51006334514,125983.48909176602,438960.9866498527,1541.5234134924115,3.1671969890594482,0.0
5.0,440502.51006334514,445400.45238126063,126021.89737277062,443855.32950646867,1545.1228747919688,2.3069300651550293,0.0
6.0,440502.51006334514,464055.0605751919,126019.00319983457,462506.3777003977,1548.6828747942263,2.84238600730896,0.0
7.0,430570.9941752559,430570.9941752559,126021.89737276701,429025.871300462,1545.1228747938935,2.429780960083008,0.0
8.0,424684.3280386596,424684.3280386596,126047.74057669018,423144.6903394527,1539.6376992068808,2.5585849285125732,0.0
9.0,424037.6361844794,424037.6361844794,126079.83336066533,422497.9984852724,1539.6376992069731,2.0205438137054443,0.0
10.0,424037.6361844794,453020.9862745677,126053.06410208973,451486.5433997734,1534.442874794291,1.7616889476776123,0.0
11.0,424037.6361844794,441734.7568369289,126095.5156251505,440189.01628057903,1545.7405563498687,1.8777520656585693,0.0
12.0,421029.19885285007,421029.19885285007,126065.19614944543,419495.66401078604,1533.5348420640096,2.510767936706543,0.0
13.0,421029.19885285007,462849.4580766115,134016.07411774577,461307.63337059977,1541.8247060117155,1.4372241497039795,0.0
