S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
6,6,10,1300,"{1: np.int64(900), 2: np.int64(843), 3: np.int64(923), 4: np.int64(766), 5: np.int64(836), 6: np.int64(946), 7: np.int64(852), 8: np.int64(823), 9: np.int64(775), 10: np.int64(845)}",71864.0,34036.0,105900.0,0.3696579933166504,0.0
6,6,10,1300,"{1: np.int64(900), 2: np.int64(843), 3: np.int64(923), 4: np.int64(766), 5: np.int64(836), 6: np.int64(946), 7: np.int64(852), 8: np.int64(823), 9: np.int64(775), 10: np.int64(845)}",71864.0,34036.0,105900.0,0.38837695121765137,0.0
