S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
6,6,10,758,"{1: np.int64(468), 2: np.int64(569), 3: np.int64(541), 4: np.int64(486), 5: np.int64(566), 6: np.int64(518), 7: np.int64(547), 8: np.int64(469), 9: np.int64(453), 10: np.int64(491)}",38802.99996861284,20431.999996666153,59234.999965279,0.40958213806152344,7.556127880529114e-05
6,6,10,758,"{1: np.int64(468), 2: np.int64(569), 3: np.int64(541), 4: np.int64(486), 5: np.int64(566), 6: np.int64(518), 7: np.int64(547), 8: np.int64(469), 9: np.int64(453), 10: np.int64(491)}",38802.99996861284,20431.999996666153,59234.999965279,0.4137091636657715,7.556127880529114e-05
