S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
6,6,5,5214,"{1: np.int64(1754), 2: np.int64(1898), 3: np.int64(1542), 4: np.int64(1644), 5: np.int64(1713)}",54613.91468312097,34204.0000000002,88817.91468312117,16.338916063308716,0.0
6,6,5,5214,"{1: np.int64(1754), 2: np.int64(1898), 3: np.int64(1542), 4: np.int64(1644), 5: np.int64(1713)}",54613.91468312097,34204.0000000002,88817.91468312117,16.294893980026245,0.0
