iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
2.0,159954.42737630542,159954.42737630542,47802.44315039492,155794.1341762106,4160.293200094821,1.173705816268921,0.0
3.0,146047.89884949967,146047.89884949967,50441.969576592426,141940.37054442306,4107.528305076627,2.3212640285491943,0.0
5.0,146047.89884949967,148176.3120108441,50192.14219375228,144054.6249761045,4121.687034739601,1.4118199348449707,0.0
6.0,146047.89884949967,152976.06724580404,50174.86868577287,148889.30824665562,4086.7589991484106,4.099626064300537,0.0
7.0,118971.11213512659,118971.11213512659,50587.108248195174,114834.00266187824,4137.109473248347,1.7706680297851562,0.0
8.0,118971.11213512659,144907.35830834933,49863.66511692105,140840.3484910061,4067.0098173432266,1.798091173171997,0.0
9.0,118363.50990098371,118363.50990098371,50233.88058489284,114275.46224387112,4088.0476571125896,1.8794450759887695,0.0
10.0,118363.50990098371,139309.06240359135,49668.191082792,135238.26297586993,4070.799427721414,1.9260358810424805,0.0
11.0,118363.50990098371,130896.66327417681,51064.13068546829,126818.67010283013,4077.9931713466735,1.4110150337219238,0.0
12.0,110436.52259998387,110436.52259998387,50303.76256847396,106344.74824807802,4091.7743519058536,1.4436509609222412,0.0
13.0,110436.52259998387,138393.63596233734,50344.95021746371,134208.05497119811,4185.58099113922,2.1016759872436523,0.0
14.0,110436.52259998387,125118.30933376976,50608.66648538379,121026.18572090245,4092.123612867322,1.9491240978240967,0.0
15.0,110436.52259998387,113305.45134400054,50608.132619178985,109189.44701218791,4116.004331812621,1.6261329650878906,0.0
16.0,110436.52259998387,113514.95916176995,50410.60734458716,109371.16084179076,4143.7983199792,3.2268879413604736,0.0
17.0,110436.52259998387,124198.30255364791,50075.68223384691,120118.12950417113,4080.173049476778,1.2970919609069824,0.0
18.0,110436.52259998387,161620.54483604254,51501.151961201234,157475.57978143264,4144.965054609912,2.144428014755249,0.0
19.0,110436.52259998387,187258.11504562455,51126.33681829854,183132.27157921676,4125.843466407783,1.862267017364502,0.0
20.0,110436.52259998387,150068.57600145385,51464.35395757703,145910.21050944194,4158.365492011902,1.5947678089141846,7.055334917842215e-05
21.0,110436.52259998387,155248.32077315534,49508.43676624684,151168.78479975974,4079.5359733956025,2.1946909427642822,0.0
22.0,110436.52259998387,137838.61945105199,51076.90880535629,133695.03093015103,4143.588520900966,4.179743051528931,0.0
23.0,110436.52259998387,159699.16885953164,49374.67869333746,155620.2592287092,4078.909630822423,2.2122631072998047,0.0
24.0,110436.52259998387,175824.5653653306,50381.294216771304,171714.50530435305,4110.0600609775565,2.512765884399414,0.0
25.0,110436.52259998387,153771.58778063022,49041.26602526377,149638.5618684168,4133.02591221342,0.9202179908752441,0.0
27.0,110436.52259998387,150195.05496703938,49789.530797429004,146039.96166565927,4155.093301380099,1.1596920490264893,0.0
28.0,110436.52259998387,169837.95742981322,49378.66784964375,165726.95879593515,4110.998633878064,1.2043888568878174,0.0
30.0,110436.52259998387,150866.16633016762,52477.188433231626,146712.50583095974,4153.660499207867,2.3071279525756836,0.0
