iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
2.0,431409.31256886665,431409.31256886665,153569.90645174438,430948.8314523731,460.48111649351563,0.16316008567810059,0.0
3.0,431409.31256886665,440337.7499811387,153290.24109873723,439885.83948583447,451.91049530421526,0.16927814483642578,0.0
4.0,431409.31256886665,432947.289964089,153569.90645161286,432495.9064516127,451.3835124762801,0.1140739917755127,6.210754474178348e-05
19.0,431407.4981182785,431407.4981182785,153569.90645161274,430948.8314516118,458.66666666666663,0.15150189399719238,0.0
20.0,431407.4981182785,432950.23978494556,153569.90645161274,432495.90645161225,454.3333333333429,0.14108610153198242,9.628932016654073e-05
21.0,431407.4981182785,431407.4981182785,153569.90645161274,430948.8314516118,458.66666666666663,0.15509700775146484,0.0
22.0,431407.4981182785,432950.23978494556,153569.90645161274,432495.90645161225,454.3333333333429,0.1398639678955078,9.628932016654073e-05
23.0,431407.4981182785,431407.4981182785,153569.90645161274,430948.8314516118,458.66666666666663,0.153411865234375,0.0
24.0,431407.4981182785,432950.23978494556,153569.90645161274,432495.90645161225,454.3333333333429,0.14038515090942383,9.628932016654073e-05
25.0,431407.4981182785,436685.25219324743,153569.9064516129,436224.4814516132,460.7707416342346,0.13371896743774414,0.0
