S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
3,3,15,1093,"{1: np.int64(2547), 2: np.int64(2543), 3: np.int64(2118), 4: np.int64(2200), 5: np.int64(2422), 6: np.int64(2495), 7: np.int64(2581), 8: np.int64(2599), 9: np.int64(2044), 10: np.int64(2407), 11: np.int64(2453), 12: np.int64(2337), 13: np.int64(2107), 14: np.int64(2314), 15: np.int64(2045)}",254148.86161446263,140847.99999999997,394996.8616144626,0.08928513526916504,0.0
3,3,15,1093,"{1: np.int64(2547), 2: np.int64(2543), 3: np.int64(2118), 4: np.int64(2200), 5: np.int64(2422), 6: np.int64(2495), 7: np.int64(2581), 8: np.int64(2599), 9: np.int64(2044), 10: np.int64(2407), 11: np.int64(2453), 12: np.int64(2337), 13: np.int64(2107), 14: np.int64(2314), 15: np.int64(2045)}",254148.86161446263,140847.99999999997,394996.8616144626,0.087799072265625,0.0
