iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
2.0,270575.1484477025,270575.1484477025,61106.000050825496,266161.8029133439,4413.345534358619,1.8545830249786377,0.0
5.0,270170.63963492523,270170.63963492523,61158.622421557346,265805.997545384,4364.6420895412275,1.803523063659668,0.0
6.0,270170.63963492523,270760.93988953216,61129.592421663474,266378.20200845634,4382.737881075823,1.628938913345337,0.0
7.0,270170.63963492523,270741.5541685157,61100.651350305925,266369.22269070713,4372.3314778085705,2.0849521160125732,7.004527328478603e-05
8.0,264860.5387279196,264860.5387279196,62288.22246604234,260571.82513336572,4288.713594553872,1.1734848022460938,0.0
9.0,264860.5387279196,283251.01955338934,62312.3007708014,278999.59098196076,4251.428571428579,1.2215189933776855,0.0
10.0,241088.56204083143,241088.56204083143,64487.18134903404,236865.0508102239,4223.511230607529,1.7701067924499512,0.0
11.0,241088.56204083143,247990.86048797055,65508.35127940002,243731.9816172571,4258.878870713466,1.4051079750061035,0.0
12.0,241088.56204083143,244641.86305120672,64724.29247800323,240391.12475883504,4250.738292371678,1.4333908557891846,0.0
13.0,241088.56204083143,242930.90587812025,64747.67373160302,238679.55,4251.355878120262,1.1915271282196045,0.0
14.0,200379.99064710573,200379.99064710573,67722.13133116128,196037.54568432068,4342.4449627850545,1.9511821269989014,0.0
