S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
9,9,5,3653,"{1: np.int64(835), 2: np.int64(856), 3: np.int64(815), 4: np.int64(782), 5: np.int64(728)}",24601.164235920238,16063.999999999985,40665.16423592022,100.02823209762573,0.028058607936698954
9,9,5,3653,"{1: np.int64(835), 2: np.int64(856), 3: np.int64(815), 4: np.int64(782), 5: np.int64(728)}",24601.164235920238,16063.999999999985,40665.16423592022,100.01618599891663,0.028058607936698954
