S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
3,3,5,4230,"{1: np.int64(3504), 2: np.int64(2897), 3: np.int64(3591), 4: np.int64(3424), 5: np.int64(3134)}",135834.04603658206,66199.99999999994,202034.04603658197,0.059060096740722656,0.0
3,3,5,4230,"{1: np.int64(3504), 2: np.int64(2897), 3: np.int64(3591), 4: np.int64(3424), 5: np.int64(3134)}",135834.04603658206,66199.99999999994,202034.04603658197,0.060568809509277344,0.0
