iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,227734.06319319704,227734.06319319704,177052.09402780712,227230.92033605417,503.1428571428571,0.9635460376739502,0.0
3.0,227542.9138220499,227542.9138220499,177031.63168018346,227039.77096490702,503.1428571428662,0.9535059928894043,0.0
5.0,227266.29843743384,227266.29843743384,177036.09321864572,226763.15558029094,503.1428571428937,1.044536828994751,0.0
6.0,188446.26293968048,188446.26293968048,179236.33799163735,187941.24783146553,505.01510821494054,0.4884209632873535,7.434729856170391e-05
7.0,188446.26293968048,230902.1501191949,177448.24570388626,230399.29232256018,502.8577966347078,0.7537341117858887,6.91332021813013e-05
8.0,188446.26293968048,188446.26293968048,179236.33799163735,187941.24783146553,505.01510821494054,0.516942024230957,7.434729856170391e-05
9.0,188446.26293968048,230902.1501191949,177448.24570388626,230399.29232256018,502.8577966347078,0.7467999458312988,6.91332021813013e-05
10.0,188446.26293968048,188446.26293968048,179236.33799163735,187941.24783146553,505.01510821494054,0.48031187057495117,7.434729856170391e-05
11.0,188446.26293968048,230902.1501191949,177448.24570388626,230399.29232256018,502.8577966347078,0.7508490085601807,6.91332021813013e-05
12.0,188446.26293968048,230890.6624103822,177437.46087827272,230389.51955323934,501.1428571428571,0.5716891288757324,0.0
13.0,188446.26293968048,227711.00322679034,176937.65927097702,227207.78784337378,503.21538341657157,0.5525410175323486,0.0
14.0,188446.26293968048,227961.39863899758,176967.4081214461,227458.2557818547,503.1428571428571,0.9169631004333496,0.0
