iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,821.0,821.0,119951.0,0.0,821.0,0.008880138397216797,0.0
2.0,821.0,821.0,119951.0,0.0,821.0,0.009353876113891602,0.0
5.0,821.0,821.0,119951.0,0.0,821.0,0.009313821792602539,0.0
6.0,821.0,821.0,119951.0,0.0,821.0,0.009089946746826172,0.0
22.0,821.0,821.0,119951.0,0.0,821.0,0.010066986083984375,0.0
23.0,821.0,821.0,119951.0,0.0,821.0,0.009145975112915039,0.0
24.0,821.0,821.0,119951.0,0.0,821.0,0.009031057357788086,0.0
25.0,821.0,821.0,119951.0,0.0,821.0,0.009441852569580078,0.0
26.0,821.0,821.0,119951.0,0.0,821.0,0.009496212005615234,0.0
27.0,821.0,821.0,119951.0,0.0,821.0,0.00939798355102539,0.0
28.0,821.0,821.0,119951.0,0.0,821.0,0.009268045425415039,0.0
