S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
9,9,10,2263,"{1: np.int64(1002), 2: np.int64(1127), 3: np.int64(1178), 4: np.int64(1169), 5: np.int64(1069), 6: np.int64(1090), 7: np.int64(1113), 8: np.int64(1203), 9: np.int64(1118), 10: np.int64(1075)}",80272.68376806955,44575.99999999999,124848.68376806956,5.905200958251953,0.0
9,9,10,2263,"{1: np.int64(1002), 2: np.int64(1127), 3: np.int64(1178), 4: np.int64(1169), 5: np.int64(1069), 6: np.int64(1090), 7: np.int64(1113), 8: np.int64(1203), 9: np.int64(1118), 10: np.int64(1075)}",80272.68376806955,44575.99999999999,124848.68376806956,5.919143915176392,0.0
