iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,119733.62311320755,119733.62311320755,98116.03545948419,117092.82311320755,2640.8,0.24387407302856445,0.0
2.0,119733.62311320755,120837.83708037189,98052.82916485569,118230.53641652511,2607.3006638467723,0.2234499454498291,0.0
3.0,119123.07629268295,119123.07629268295,98149.22887600897,116495.3416157673,2627.7346769156393,0.22302889823913574,0.0
4.0,119123.07629268295,120197.0286707312,98088.3817157796,117590.59049989584,2606.4381708353585,0.22646784782409668,0.0
5.0,119123.07629268295,120789.13621790124,98054.83454596826,118194.43955649984,2594.696661401396,0.1367199420928955,0.0
6.0,119123.07629268295,121388.8721289398,98021.28737615696,118798.28861310339,2590.5835158364002,0.20874691009521484,0.0
7.0,119123.07629268295,121388.87212893988,98021.28737615694,118798.28861310348,2590.5835158364007,0.14137697219848633,0.0
8.0,119123.07629268295,121974.94118554359,97987.74020634561,119402.13766970718,2572.803515836401,0.11998891830444336,0.0
29.0,119123.07629268295,119733.62311320755,98116.03545948419,117092.82311320755,2640.8,0.24352502822875977,0.0
30.0,119116.83254717063,119116.83254717063,98149.58262929572,116488.9740566046,2627.858490566036,0.24849510192871094,0.0
