S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
9,9,5,2178,"{1: np.int64(499), 2: np.int64(623), 3: np.int64(516), 4: np.int64(624), 5: np.int64(523)}",20593.560228406386,11139.999999999894,31733.560228406277,1.7270519733428955,0.0
9,9,5,2178,"{1: np.int64(499), 2: np.int64(623), 3: np.int64(516), 4: np.int64(624), 5: np.int64(523)}",20593.560228406386,11139.999999999894,31733.560228406277,1.7727141380310059,0.0
