attr,value
lobjval,1735.9999999999998
fobjval,306299.0
lz1,0.0
lz2,1735.9999999999998
tot_runtime,8.42517900466919
gapf,1.3615558736372218e-05
best_it,1.0
improvementHeuristic,0.0
