S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
3,3,15,756,"{1: np.int64(1430), 2: np.int64(1649), 3: np.int64(1575), 4: np.int64(1606), 5: np.int64(1862), 6: np.int64(1679), 7: np.int64(1696), 8: np.int64(1534), 9: np.int64(1428), 10: np.int64(1579), 11: np.int64(1485), 12: np.int64(1671), 13: np.int64(1916), 14: np.int64(1753), 15: np.int64(1507)}",188779.04374999998,97480.00000000001,286259.04374999995,0.1601579189300537,0.0
3,3,15,756,"{1: np.int64(1430), 2: np.int64(1649), 3: np.int64(1575), 4: np.int64(1606), 5: np.int64(1862), 6: np.int64(1679), 7: np.int64(1696), 8: np.int64(1534), 9: np.int64(1428), 10: np.int64(1579), 11: np.int64(1485), 12: np.int64(1671), 13: np.int64(1916), 14: np.int64(1753), 15: np.int64(1507)}",188779.04374999998,97480.00000000001,286259.04374999995,0.1583399772644043,0.0
