attr,value
lobjval,553192.9777805682
fobjval,176931.85049261514
lz1,552158.3704356004
lz2,1034.6073449678113
tot_runtime,648.0590579509735
gapf,0.16787200559487558
best_it,4.0
improvementHeuristic,-inf
