iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
5.0,355076.2166666667,355076.2166666667,195700.50660271116,352948.75,2127.4666666666667,1.9151861667633057,0.0
6.0,248985.0500002489,248985.0500002489,196988.68568639673,246881.2500002496,2103.7999999993112,1.2493138313293457,0.0
7.0,244223.4,244223.4,196926.19859301913,242116.0,2107.4,1.6385059356689453,0.0
8.0,244223.4,350307.8799999999,195349.18450526003,348183.5,2124.379999999885,1.5217289924621582,0.0
9.0,244223.4,516970.30666666554,197532.83105273888,514864.0,2106.3066666655527,1.1520740985870361,0.0
10.0,244223.4,463304.2631278278,197685.12236611525,461186.3529412606,2117.910186567165,1.0126359462738037,3.203315964930232e-05
11.0,244223.4,479545.22058825777,201327.96139705944,477443.22058825777,2102.0,1.0576097965240479,0.0
12.0,244223.4,641564.9065359609,200089.5571020067,639467.8398692948,2097.0666666660754,0.9077999591827393,0.0
13.0,244223.4,355071.4837611695,210225.58516608595,352948.7500003618,2122.7337608076823,0.8193950653076172,0.0
14.0,244223.4,355078.58376081364,210225.60855906413,352948.75,2129.833760813661,0.590749979019165,0.0
