attr,value
lobjval,55680.669942289605
fobjval,16519.617389148316
lz1,54428.24210299248
lz2,1252.4278392971244
tot_runtime,31.335545539855957
gapf,0.0
best_it,9.0
improvementHeuristic,-inf
