attr,value
lobjval,1088772.9581699392
fobjval,383320.25490196055
lz1,1086592.7581699393
lz2,2180.199999999847
tot_runtime,8.565800666809082
gapf,0.0
best_it,26.0
improvementHeuristic,-inf
