iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
2.0,439313.2099790434,439313.2099790434,134092.55678219817,438363.3528361863,949.8571428570855,8.391391038894653,0.0
3.0,307306.0035814993,307306.0035814993,136904.67193929432,306370.27178553725,935.7317959620207,4.02674412727356,0.0
5.0,307257.31444616575,307257.31444616575,136900.5095906025,306320.78503115376,936.5294150119795,3.0461478233337402,0.0
6.0,307241.89586229745,307241.89586229745,136898.93027373578,306303.7712091901,938.1246531073645,5.002930164337158,0.0
7.0,307241.89586229745,331625.183043365,137139.83188410784,330687.05839025765,938.1246531073714,2.7526910305023193,0.0
8.0,307128.9289790564,307128.9289790564,137163.24093211273,306190.8043259491,938.1246531072878,4.083354949951172,0.0
9.0,307128.9289790564,331627.38275974285,137137.1290013498,330688.4604875873,938.9222721555366,3.1823971271514893,0.0
10.0,300888.16830838734,300888.16830838734,137446.83909477317,299941.1069537784,947.0613546089094,3.4752588272094727,0.0
11.0,300888.16830838734,301246.88512060343,137445.21851754712,300298.22852790036,948.6565927030953,3.8032069206237793,0.0
12.0,300888.16830838734,314262.09278176556,137696.90296669956,313321.57527151523,940.5175102503009,3.672316074371338,0.0
